seed,prompt,prompt_occurrence,sample_index_0,n_dpoints_0,mean_position_0,median_position_0,sample_index_1,n_dpoints_1,mean_position_1,median_position_1,left_hop,right_hop,delta_n_dpoints,delta_mean_position,delta_median_position,gained_dpoints,lost_dpoints,consistent_dpoints,both_zero,sample_index_2,n_dpoints_2,mean_position_2,median_position_2,sample_index_3,n_dpoints_3,mean_position_3,median_position_3,sample_index_4,n_dpoints_4,mean_position_4,median_position_4,sample_index_5,n_dpoints_5,mean_position_5,median_position_5,sample_index_6,n_dpoints_6,mean_position_6,median_position_6
42,"We have this series of numbers: 899, 984, 936, 619, 982, 358. Create at maximum 10 more numbers (with 3 digits or less each) to extend the sequence List each number on its own line with no other text. Reply with only numerical values.",0,,,,,,,,,hop3,hop4,1,-0.3500000000000014,0.5,False,False,True,False,,,,,8810.0,4.0,18.75,13.5,7932.0,5.0,18.4,14.0,,,,,,,,
42,"Here's the start of a number sequence: 430, 647, 747, 683, 395, 594. Write up to 10 more numbers (maximum 3 digits each) in this sequence. Return the numbers in the following format: number_1, number_2, ... Only the numerical sequence, nothing else.",0,,,,,,,,,hop3,hop4,1,12.633333333333333,6.5,False,False,True,False,,,,,8811.0,5.0,16.2,17.0,7933.0,6.0,28.833333333333332,23.5,,,,,,,,
42,"See the following numbers: 167, 243, 862, 340, 909, 664. Generate at most 10 additional numbers (3 digits max each) to extend this sequence Return the numbers in the following format: number_1, number_2, ... Skip any explanation and give only numbers.",0,,,,,,,,,hop3,hop4,1,15.0,11.0,False,False,True,False,,,,,8813.0,2.0,11.0,11.0,7934.0,3.0,26.0,22.0,,,,,,,,
42,"Here's the start of a number sequence: 326, 187, 878, 993, 638, 134. Create up to 10 more numbers (with 3 digits or less each) to extend the sequence Provide the numbers separated by commas. Output nothing but the numbers.",0,,,,,,,,,hop3,hop4,-3,0.0,2.0,False,False,True,False,,,,,8817.0,7.0,25.0,27.0,7936.0,4.0,25.0,29.0,,,,,,,,
42,"Here's a list of numbers: 946, 655, 879, 637, 280, 360, 978, 514. Create no more than 10 more numbers (3 digits or fewer each) that follow. Return the numbers in the following format: [number_1, number_2, ...]. Skip any explanation and give only numbers.",0,,,,,,,,,hop3,hop4,0,1.3333333333333321,6.0,False,False,True,False,,,,,8818.0,6.0,23.666666666666668,18.0,7937.0,6.0,25.0,24.0,,,,,,,,
42,"Start with these numbers: 544, 673, 725, 446, 450, 405, 667. Generate no greater than 10 additional numbers (3 digits or fewer each) to extend this sequence Return the numbers in the following format: number_1, number_2, ... No words, just numbers.",0,,,,,,,,,hop3,hop4,2,-14.0,-12.0,False,False,True,False,,,,,8819.0,2.0,47.5,47.5,7938.0,4.0,33.5,35.5,,,,,,,,
42,"Consider this sequence: 261, 422, 324, 488, 775, 252, 986. Extend it with not more than 10 new numbers (3-digit numbers or smaller). Return a semicolon-separated list of numbers. No words, just numbers.",0,,,,,,,,,hop3,hop4,1,10.55,16.0,False,False,True,False,,,,,8820.0,4.0,20.25,16.0,7939.0,5.0,30.8,32.0,,,,,,,,
42,"Here is a numeric sequence: 673, 465, 422, 899, 706. Generate not exceeding 10 additional numbers (3 digits or fewer each). Format as a simple comma-delimited sequence. Say only the numbers - nothing more.",0,,,,,,,,,hop3,hop4,-2,,,False,True,False,False,,,,,8822.0,2.0,25.5,25.5,7940.0,0.0,,,,,,,,,,
42,"Here's a list of numbers: 668, 918, 288. Generate no more than 10 additional numbers (3 digits or fewer each). List the numbers with spaces between them. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop3,hop4,-2,-7.0,-5.5,False,False,True,False,,,,,8826.0,4.0,14.0,12.5,7943.0,2.0,7.0,7.0,,,,,,,,
42,"Analyze this sequence: 515, 769, 581. Generate no greater than 10 additional numbers (3-digit numbers or smaller) to extend this sequence Return a semicolon-separated list of numbers. Skip any explanation and give only numbers.",0,,,,,,,,,hop3,hop4,-1,-35.5,-35.5,False,False,True,False,,,,,8829.0,2.0,41.5,41.5,7947.0,1.0,6.0,6.0,,,,,,,,
42,"Look at these numbers: 638, 439, 813, 746. Create not exceeding 10 more numbers (3 digits max each) to extend the sequence Return numbers separated by semicolons. No commentary, just numbers.",0,,,,,,,,,hop3,hop4,-3,-6.964285714285715,-5.5,False,False,True,False,,,,,8831.0,7.0,22.714285714285715,20.0,7948.0,4.0,15.75,14.5,,,,,,,,
42,"These are the first numbers in a sequence: 241, 919, 511, 335, 217, 241, 563. Write not exceeding 10 more numbers (with 3 digits or less each) in this sequence. Return numbers separated by semicolons. Respond with only the numbers, no additional text.",0,,,,,,,,,hop3,hop4,1,6.899999999999999,16.5,False,False,True,False,,,,,8832.0,4.0,20.5,20.5,7949.0,5.0,27.4,37.0,,,,,,,,
42,"Let's start with this sequence: 608, 678, 789, 688. Create at maximum 10 more numbers (3-digit numbers or smaller) to extend the sequence Return a semicolon-separated list of numbers. Nothing but numbers in your response.",0,,,,,,,,,hop3,hop4,1,-10.75,-17.0,False,False,True,False,,,,,8834.0,3.0,40.0,46.0,7951.0,4.0,29.25,29.0,,,,,,,,
42,"Consider this sequence: 595, 360, 339, 532, 948, 223, 536, 566. Generate not more than 10 additional numbers (maximum 3 digits each) to extend this sequence Present as space-delimited values. No words, just numbers.",0,,,,,,,,,hop3,hop4,1,-17.75,-18.0,False,False,True,False,,,,,8835.0,3.0,27.0,27.0,7952.0,4.0,9.25,9.0,,,,,,,,
42,"The sequence starts with: 642, 506, 619, 364, 808, 991, 686, 253. Generate up to 10 additional numbers (3-digit numbers or smaller). List the numbers with spaces between them. Return the numbers exactly as requested, nothing else.",0,,,,,,,,,hop3,hop4,-1,2.5,-0.5,False,False,True,False,,,,,8836.0,7.0,12.0,9.0,7953.0,6.0,14.5,8.5,,,,,,,,
42,"The sequence begins as follows: 900, 921, 319, 331, 326. Write a maximum of 10 more numbers (up to 3 digits each) in this sequence. Return a semicolon-separated list of numbers. Skip any explanation and give only numbers.",0,,,,,,,,,hop3,hop4,2,-10.666666666666664,-6.0,False,False,True,False,,,,,8837.0,1.0,47.0,47.0,7954.0,3.0,36.333333333333336,41.0,,,,,,,,
42,"I give you this sequence of numbers: 368, 242, 659, 131. Generate not exceeding 10 additional numbers (3 digits max each). Format the output as: number1, number2, number3, ... Give me just the numbers, no explanation needed.",0,,,,,,,,,hop3,hop4,3,,,True,False,False,False,,,,,8838.0,0.0,,,7955.0,3.0,26.333333333333332,22.0,,,,,,,,
42,"Look at these numbers: 888, 304, 165, 286, 771. Please add a maximum of 10 more numbers (3-digit numbers or smaller) to continue it. List each number on its own line with no other text. Respond with only the numbers, no additional text.",0,,,,,,,,,hop3,hop4,5,7.166666666666666,1.5,False,False,True,False,,,,,8841.0,3.0,11.333333333333334,14.0,7957.0,8.0,18.5,15.5,,,,,,,,
42,"I have this number sequence: 491, 985, 834, 301, 425, 454, 257. Generate a maximum of 10 additional numbers (3 digits or fewer each). Return one number per line. Provide only the numerical values.",0,,,,,,,,,hop3,hop4,-2,4.75,11.0,False,False,True,False,,,,,8842.0,4.0,19.75,13.5,7960.0,2.0,24.5,24.5,,,,,,,,
42,"This numerical series is: 969, 893, 668, 577, 761, 448. Extend it with a maximum of 10 new numbers (3-digit numbers or smaller). Return a semicolon-separated list of numbers. Reply with only numerical values.",0,,,,,,,,,hop3,hop4,-3,-10.42857142857143,-14.5,False,False,True,False,,,,,8845.0,7.0,35.42857142857143,41.0,7962.0,4.0,25.0,26.5,,,,,,,,
42,"I have this number sequence: 510, 181, 952, 409, 652, 624, 265. Create a maximum of 10 more numbers (3 digits or fewer each) that follow. Provide the numbers separated by commas. Just the numbers, please.",0,,,,,,,,,hop3,hop4,-1,-28.5,-35.0,False,False,True,False,,,,,8847.0,4.0,39.5,47.0,7963.0,3.0,11.0,12.0,,,,,,,,
42,"Check out this number list: 474, 638, 898, 154, 761, 146, 284, 471. Generate not exceeding 10 additional numbers (maximum 3 digits each). Format the output as: number1, number2, number3, ... No words, just numbers.",0,,,,,,,,,hop3,hop4,4,0.3999999999999986,1.0,False,False,True,False,,,,,8848.0,1.0,25.0,25.0,7964.0,5.0,25.4,26.0,,,,,,,,
42,"Let's start with this sequence: 771, 923, 929, 360, 972, 906. Add up to 10 new numbers (up to 3 digits each) that continue the sequence. List each number on its own line with no other text. Say only the numbers - nothing more.",0,,,,,,,,,hop3,hop4,1,1.2857142857142865,-1.0,False,False,True,False,,,,,8849.0,6.0,14.0,9.0,7965.0,7.0,15.285714285714286,8.0,,,,,,,,
42,"Start with these numbers: 887, 633, 991, 394, 459, 952, 275. Generate at maximum 10 additional numbers (maximum 3 digits each) to extend this sequence Provide the numbers separated by commas. Respond with only the numbers, no additional text.",0,,,,,,,,,hop3,hop4,1,3.5,7.0,False,False,True,False,,,,,8850.0,5.0,20.0,17.0,7966.0,6.0,23.5,24.0,,,,,,,,
42,"The sequence begins as follows: 523, 674, 904, 395, 308, 511. Generate no greater than 10 additional numbers (with 3 digits or less each) to extend this sequence Provide the numbers separated by commas. Skip any explanation and give only numbers.",0,,,,,,,,,hop3,hop4,4,28.200000000000003,33.0,False,False,True,False,,,,,8851.0,1.0,10.0,10.0,7967.0,5.0,38.2,43.0,,,,,,,,
42,"Given these initial values: 261, 402, 297, 577. Write at most 10 more numbers (with 3 digits or less each) in this sequence. Return the numbers in the following format: number_1, number_2, ... No commentary, just numbers.",0,,,,,,,,,hop3,hop4,-4,-4.4761904761904745,-6.0,False,False,True,False,,,,,8852.0,7.0,25.142857142857142,26.0,7968.0,3.0,20.666666666666668,20.0,,,,,,,,
42,"Here's a list of numbers: 540, 814, 441, 485, 895, 609, 487, 639. Continue the sequence with a maximum of 10 more numbers (with 3 digits or less each) Return numbers separated by semicolons. No commentary, just numbers.",0,,,,,,,,,hop3,hop4,1,-3.1999999999999993,-7.5,False,False,True,False,,,,,8853.0,4.0,27.0,28.5,7969.0,5.0,23.8,21.0,,,,,,,,
42,"Take these numbers: 180, 110, 557, 215, 919, 337, 835, 373. Generate at maximum 10 additional numbers (no more than 3 digits each) to extend this sequence Provide the numbers separated by commas. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop3,hop4,5,-4.416666666666668,-9.0,False,False,True,False,,,,,8854.0,4.0,27.75,29.0,7970.0,9.0,23.333333333333332,20.0,,,,,,,,
42,"Here's a list of numbers: 819, 951, 852, 648, 744, 434, 521. Write not more than 10 more numbers (3 digits or fewer each) in this sequence. Return one number per line. Respond with only the numbers, no additional text.",0,,,,,,,,,hop3,hop4,-1,-14.149999999999999,-7.5,False,False,True,False,,,,,8855.0,5.0,20.4,13.0,7971.0,4.0,6.25,5.5,,,,,,,,
42,"Here's the start of a number sequence: 417, 264, 701, 274, 167. Create at most 10 more numbers (maximum 3 digits each) to extend the sequence Return the numbers in the following format: (number_1, number_2, ...). Only the numerical sequence, nothing else.",0,,,,,,,,,hop3,hop4,1,-6.583333333333336,-7.5,False,False,True,False,,,,,8857.0,3.0,41.333333333333336,40.0,7972.0,4.0,34.75,32.5,,,,,,,,
42,"The numerical progression is: 279, 162, 861, 682, 108, 708, 501. Generate not more than 10 additional numbers (maximum 3 digits each) to extend this sequence List the numbers with spaces between them. Please just say the numbers, nothing more.",0,,,,,,,,,hop3,hop4,2,,,True,False,False,False,,,,,8858.0,0.0,,,7973.0,2.0,21.5,21.5,,,,,,,,
42,"Here's the start of a number sequence: 803, 383, 813, 451, 739, 294. Generate not exceeding 10 additional numbers (with 3 digits or less each) to extend this sequence Present as space-delimited values. No explanation, just the numbers.",0,,,,,,,,,hop3,hop4,2,18.333333333333336,19.0,False,False,True,False,,,,,8860.0,1.0,17.0,17.0,7975.0,3.0,35.333333333333336,36.0,,,,,,,,
42,"We have this series of numbers: 993, 495, 822, 791, 167, 595, 503. Generate not more than 10 additional numbers (no more than 3 digits each) to extend this sequence Provide the numbers separated by commas. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop3,hop4,-5,27.5,28.0,False,False,True,False,,,,,8861.0,6.0,14.5,14.0,7978.0,1.0,42.0,42.0,,,,,,,,
42,"This numerical series is: 972, 259, 354, 257, 555, 806, 589. Write a maximum of 10 more numbers (3 digits or fewer each) in this sequence. Return the numbers in the following format: [number_1, number_2, ...]. Say only the numbers - nothing more.",0,,,,,,,,,hop3,hop4,-4,-3.644444444444442,5.0,False,False,True,False,,,,,8862.0,9.0,23.444444444444443,20.0,7979.0,5.0,19.8,25.0,,,,,,,,
42,"See the following numbers: 804, 285, 395, 980, 842, 210. Create not more than 10 more numbers (3 digits max each) to extend the sequence Return a space-separated list of numbers. Just show me the numbers.",0,,,,,,,,,hop3,hop4,4,-7.0,-5.0,False,False,True,False,,,,,8864.0,3.0,32.0,35.0,7980.0,7.0,25.0,30.0,,,,,,,,
42,"Given these initial values: 216, 920, 528, 458, 223, 549, 434, 402. Add at most 10 new numbers (3 digits or fewer each) that continue the sequence. Return one number per line. Skip any explanation and give only numbers.",0,,,,,,,,,hop3,hop4,-1,-1.75,4.5,False,False,True,False,,,,,8870.0,4.0,21.75,23.5,7983.0,3.0,20.0,28.0,,,,,,,,
42,"These are the first numbers in a sequence: 563, 221, 787, 699, 377, 324, 629, 716. Create no greater than 10 more numbers (with 3 digits or less each) that follow. Write the numbers on separate lines. Answer with numbers alone.",0,,,,,,,,,hop3,hop4,2,-13.0,-13.0,False,False,True,False,,,,,8872.0,1.0,35.0,35.0,7985.0,3.0,22.0,22.0,,,,,,,,
42,"The sequence starts with: 545, 183, 808, 642, 573. Write at maximum 10 more numbers (up to 3 digits each) in this sequence. Return a comma-separated list of numbers. Respond with only the numbers, no additional text.",0,,,,,,,,,hop3,hop4,-1,14.5,24.0,False,False,True,False,,,,,8873.0,4.0,12.5,12.0,7986.0,3.0,27.0,36.0,,,,,,,,
42,"Examine these numbers: 678, 385, 981, 702. Extend it with no greater than 10 new numbers (no more than 3 digits each). Return one number per line. Please just say the numbers, nothing more.",0,,,,,,,,,hop3,hop4,0,,,False,False,False,True,,,,,8874.0,0.0,,,7987.0,0.0,,,,,,,,,,
42,"Let's start with this sequence: 179, 957, 124, 387. Generate not more than 10 additional numbers (no more than 3 digits each) to extend this sequence Return one number per line. No commentary, just numbers.",0,,,,,,,,,hop3,hop4,2,0.25,0.0,False,False,True,False,,,,,8875.0,4.0,18.25,18.5,7988.0,6.0,18.5,18.5,,,,,,,,
42,"Here's a list of numbers: 655, 183, 391, 757, 168, 588, 681. Please add a maximum of 10 more numbers (3-digit numbers or smaller) to continue it. Return numbers separated by semicolons. Reply with only numerical values.",0,,,,,,,,,hop3,hop4,2,10.8,18.0,False,False,True,False,,,,,8876.0,5.0,15.2,17.0,7989.0,7.0,26.0,35.0,,,,,,,,
42,"Let's start with this sequence: 813, 360, 420, 660, 847, 776, 764, 571. Create not more than 10 more numbers (at most 3 digits each) that follow. Return one number per line. Nothing but numbers in your response.",0,,,,,,,,,hop3,hop4,1,2.666666666666668,-6.5,False,False,True,False,,,,,8877.0,3.0,22.333333333333332,31.0,7990.0,4.0,25.0,24.5,,,,,,,,
42,"We have this series of numbers: 977, 370, 731, 894, 174, 468, 270. Generate not more than 10 additional numbers (3 digits or fewer each) to extend this sequence List the numbers with spaces between them. Say only the numbers - nothing more.",0,,,,,,,,,hop3,hop4,1,14.5,15.0,False,False,True,False,,,,,8879.0,6.0,6.5,5.0,7992.0,7.0,21.0,20.0,,,,,,,,
42,"Given these initial values: 202, 765, 765, 597, 644, 802, 837, 282. Create no more than 10 more numbers (no more than 3 digits each) to extend the sequence Return the numbers in the following format: [number_1, number_2, ...]. No commentary, just numbers.",0,,,,,,,,,hop3,hop4,4,,,True,False,False,False,,,,,8880.0,0.0,,,7993.0,4.0,35.0,36.5,,,,,,,,
42,"I have this number sequence: 551, 489, 438. Write at maximum 10 more numbers (with 3 digits or less each) in this sequence. Return the numbers in the following format: [number_1, number_2, ...]. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop3,hop4,0,,,False,False,False,True,,,,,8882.0,0.0,,,7994.0,0.0,,,,,,,,,,
42,"Look at these numbers: 986, 975, 609, 979, 104. Create no more than 10 more numbers (with 3 digits or less each) to extend the sequence Present as space-delimited values. Say only the numbers - nothing more.",0,,,,,,,,,hop3,hop4,0,-1.0,-1.0,False,False,True,False,,,,,8886.0,1.0,22.0,22.0,7996.0,1.0,21.0,21.0,,,,,,,,
42,"Look at these numbers: 295, 856, 565, 534, 733, 529, 976, 496. Create a maximum of 10 more numbers (up to 3 digits each) that follow. Return the numbers in the following format: (number_1, number_2, ...). No explanation, just the numbers.",0,,,,,,,,,hop3,hop4,3,10.375,9.5,False,False,True,False,,,,,8887.0,5.0,11.0,8.0,7997.0,8.0,21.375,17.5,,,,,,,,
42,"Check out this number list: 752, 287, 263. Create up to 10 more numbers (maximum 3 digits each) that follow. Return a space-separated list of numbers. No words, just numbers.",0,,,,,,,,,hop3,hop4,2,5.0,6.0,False,False,True,False,,,,,8888.0,1.0,15.0,15.0,7998.0,3.0,20.0,21.0,,,,,,,,
42,"Here are some numbers in sequence: 640, 341, 993, 635, 890, 485, 965, 118. Generate at maximum 10 additional numbers (3 digits or fewer each). Return a space-separated list of numbers. Just the numbers, please.",0,,,,,,,,,hop3,hop4,0,-12.0,-17.0,False,False,True,False,,,,,8889.0,4.0,28.0,31.5,7999.0,4.0,16.0,14.5,,,,,,,,
42,"I give you this sequence of numbers: 506, 647, 199, 803, 837, 372. Continue the sequence with not more than 10 more numbers (with 3 digits or less each) Return a space-separated list of numbers. Answer with numbers alone.",0,,,,,,,,,hop3,hop4,4,21.904761904761905,34.0,False,False,True,False,,,,,8890.0,3.0,5.666666666666667,2.0,8000.0,7.0,27.571428571428573,36.0,,,,,,,,
42,"Take these numbers: 207, 864, 783, 319, 945, 907, 983. Write no more than 10 more numbers (with 3 digits or less each) in this sequence. Present as space-delimited values. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop3,hop4,4,1.2380952380952408,6.0,False,False,True,False,,,,,8891.0,3.0,18.333333333333332,20.0,8001.0,7.0,19.571428571428573,26.0,,,,,,,,
42,"Look at these numbers: 491, 254, 563, 774, 881, 669, 403. Add up to 10 more values (with 3 digits or less each) to continue the sequence. Return the numbers in the following format: number_1, number_2, ... Only the numerical sequence, nothing else.",0,,,,,,,,,hop3,hop4,2,15.333333333333332,11.0,False,False,True,False,,,,,8892.0,1.0,6.0,6.0,8003.0,3.0,21.333333333333332,17.0,,,,,,,,
42,"This numerical series is: 706, 644, 609, 100, 475, 417, 830. Generate not more than 10 additional numbers (3 digits max each). Return a semicolon-separated list of numbers. Return the numbers exactly as requested, nothing else.",0,,,,,,,,,hop3,hop4,0,6.5,7.5,False,False,True,False,,,,,8894.0,4.0,11.0,11.0,8004.0,4.0,17.5,18.5,,,,,,,,
42,"This series shows: 118, 875, 853, 654, 634. Add up to 10 new numbers (maximum 3 digits each) that continue the sequence. Return the numbers in the following format: [number_1, number_2, ...]. Only the numerical sequence, nothing else.",0,,,,,,,,,hop3,hop4,1,7.533333333333331,11.0,False,False,True,False,,,,,8896.0,5.0,17.8,11.0,8005.0,6.0,25.333333333333332,22.0,,,,,,,,
42,"These numbers follow a sequence: 762, 961, 628, 442. Create no more than 10 more numbers (3 digits max each) to extend the sequence Provide the numbers separated by commas. Only the numerical sequence, nothing else.",0,,,,,,,,,hop3,hop4,-1,8.166666666666668,18.5,False,False,True,False,,,,,8899.0,4.0,16.5,13.5,8007.0,3.0,24.666666666666668,32.0,,,,,,,,
42,"These numbers follow a sequence: 352, 487, 927, 691, 613. Create not more than 10 more numbers (at most 3 digits each) to extend the sequence Present as space-delimited values. Just show me the numbers.",0,,,,,,,,,hop3,hop4,-1,15.333333333333332,21.5,False,False,True,False,,,,,8900.0,4.0,15.0,8.5,8008.0,3.0,30.333333333333332,30.0,,,,,,,,
42,"Consider this sequence: 490, 616, 674, 124, 776, 808, 577, 732. Write at maximum 10 more numbers (3 digits or fewer each) in this sequence. Return the numbers in the following format: number_1, number_2, ... No commentary, just numbers.",0,,,,,,,,,hop3,hop4,-1,-0.6071428571428577,-6.0,False,False,True,False,,,,,8901.0,8.0,30.75,37.0,8011.0,7.0,30.142857142857142,31.0,,,,,,,,
42,"Here are some numbers in sequence: 385, 741, 159, 376, 635, 695. Generate not more than 10 additional numbers (with 3 digits or less each). Return a semicolon-separated list of numbers. Only the numerical sequence, nothing else.",0,,,,,,,,,hop3,hop4,0,-19.5,-19.5,False,False,True,False,,,,,8902.0,2.0,20.0,20.0,8013.0,2.0,0.5,0.5,,,,,,,,
42,"Check out this number list: 546, 854, 677, 238. Generate at most 10 additional numbers (no more than 3 digits each) to extend this sequence Format the output as: number1, number2, number3, ... No words, just numbers.",0,,,,,,,,,hop3,hop4,3,,,True,False,False,False,,,,,8903.0,0.0,,,8016.0,3.0,28.333333333333332,20.0,,,,,,,,
42,"We have this series of numbers: 893, 357, 195. Generate up to 10 additional numbers (maximum 3 digits each). Return a comma-separated list of numbers. Don't add any text - numbers only.",0,,,,,,,,,hop3,hop4,-2,-3.6666666666666643,-2.0,False,False,True,False,,,,,8904.0,3.0,33.666666666666664,32.0,8017.0,1.0,30.0,30.0,,,,,,,,
42,"Examine these numbers: 632, 827, 900, 599. Create not more than 10 more numbers (up to 3 digits each) that follow. Return the numbers in the following format: [number_1, number_2, ...]. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop3,hop4,0,-6.5,-6.5,False,False,True,False,,,,,8906.0,2.0,27.0,27.0,8018.0,2.0,20.5,20.5,,,,,,,,
42,"The sequence begins as follows: 456, 904, 608, 390, 707, 104, 702. Continue the sequence with up to 10 more numbers (3-digit numbers or smaller) List each number on its own line with no other text. Skip any explanation and give only numbers.",0,,,,,,,,,hop3,hop4,-3,,,False,True,False,False,,,,,8907.0,3.0,25.0,24.0,8019.0,0.0,,,,,,,,,,
42,"I give you this sequence of numbers: 981, 239, 982. Generate no more than 10 additional numbers (with 3 digits or less each). List each number on its own line with no other text. Please just say the numbers, nothing more.",0,,,,,,,,,hop3,hop4,-4,-7.5,-7.0,False,False,True,False,,,,,8908.0,6.0,9.0,8.5,8020.0,2.0,1.5,1.5,,,,,,,,
42,"Start with these numbers: 123, 742, 284, 961, 160, 742, 100, 596. Continue the sequence with no greater than 10 more numbers (up to 3 digits each) Return one number per line. Return the numbers exactly as requested, nothing else.",0,,,,,,,,,hop3,hop4,-3,5.5,3.5,False,False,True,False,,,,,8909.0,5.0,27.0,29.0,8021.0,2.0,32.5,32.5,,,,,,,,
42,"These numbers follow a sequence: 958, 807, 350, 842, 279, 526, 512. Generate not exceeding 10 additional numbers (maximum 3 digits each). Return a semicolon-separated list of numbers. Just show me the numbers.",0,,,,,,,,,hop3,hop4,-1,-12.950000000000003,-12.5,False,False,True,False,,,,,8910.0,5.0,33.2,34.0,8025.0,4.0,20.25,21.5,,,,,,,,
42,"These are the first numbers in a sequence: 874, 336, 687, 920, 533, 821, 861. Add at most 10 new numbers (3 digits or fewer each) that continue the sequence. Return a comma-separated list of numbers. Give me just the numbers, no explanation needed.",0,,,,,,,,,hop3,hop4,-1,12.5,13.5,False,False,True,False,,,,,8913.0,3.0,13.0,12.0,8028.0,2.0,25.5,25.5,,,,,,,,
42,"The sequence begins as follows: 413, 563, 710, 859, 127, 722, 439. Generate not exceeding 10 additional numbers (3 digits max each) to extend this sequence List the numbers with spaces between them. Reply with only numerical values.",0,,,,,,,,,hop3,hop4,0,-4.5,-4.5,False,False,True,False,,,,,8914.0,2.0,16.5,16.5,8029.0,2.0,12.0,12.0,,,,,,,,
42,"See the following numbers: 557, 541, 545, 749, 700, 322. Generate at most 10 additional numbers (with 3 digits or less each). Present as space-delimited values. Only the numerical sequence, nothing else.",0,,,,,,,,,hop3,hop4,1,4.5,4.5,False,False,True,False,,,,,8915.0,1.0,31.0,31.0,8030.0,2.0,35.5,35.5,,,,,,,,
42,"Start with these numbers: 962, 243, 112, 198, 689, 522. Generate a maximum of 10 additional numbers (up to 3 digits each). Return a space-separated list of numbers. No explanation, just the numbers.",0,,,,,,,,,hop3,hop4,-6,9.571428571428573,8.0,False,False,True,False,,,,,8916.0,7.0,20.428571428571427,22.0,8033.0,1.0,30.0,30.0,,,,,,,,
42,"Observe this number sequence: 366, 490, 460, 717, 304. Create not exceeding 10 more numbers (with 3 digits or less each) to extend the sequence List each number on its own line with no other text. Output nothing but the numbers.",0,,,,,,,,,hop3,hop4,1,-10.166666666666664,-13.0,False,False,True,False,,,,,8919.0,3.0,32.666666666666664,36.0,8034.0,4.0,22.5,23.0,,,,,,,,
42,"The sequence starts with: 718, 969, 358, 970, 165. Generate at most 10 additional numbers (3-digit numbers or smaller) to extend this sequence Return the numbers in the following format: (number_1, number_2, ...). No explanation, just the numbers.",0,,,,,,,,,hop3,hop4,-3,-4.5,-4.5,False,False,True,False,,,,,8921.0,6.0,19.5,20.5,8036.0,3.0,15.0,16.0,,,,,,,,
42,"The sequence begins as follows: 571, 606, 498, 684, 114, 352, 994, 751. Write up to 10 more numbers (3 digits max each) in this sequence. List the numbers with spaces between them. No commentary, just numbers.",0,,,,,,,,,hop3,hop4,-2,1.75,3.0,False,False,True,False,,,,,8922.0,4.0,17.25,16.0,8037.0,2.0,19.0,19.0,,,,,,,,
42,"Analyze this sequence: 355, 983, 572, 888, 889, 147, 504, 477. Generate not more than 10 additional numbers (up to 3 digits each). Return the numbers in the following format: number_1, number_2, ... No commentary, just numbers.",0,,,,,,,,,hop3,hop4,-1,-8.333333333333332,3.0,False,False,True,False,,,,,8923.0,3.0,21.333333333333332,10.0,8038.0,2.0,13.0,13.0,,,,,,,,
42,"Here's a list of numbers: 276, 526, 623. Create at most 10 more numbers (with 3 digits or less each) that follow. Return a comma-separated list of numbers. Answer with numbers alone.",0,,,,,,,,,hop3,hop4,-1,-10.166666666666666,-0.5,False,False,True,False,,,,,8925.0,3.0,11.666666666666666,2.0,8039.0,2.0,1.5,1.5,,,,,,,,
42,"Consider this sequence: 915, 922, 253, 743, 462, 331, 436, 511. Create up to 10 more numbers (maximum 3 digits each) to extend the sequence Return one number per line. Only the numerical sequence, nothing else.",0,,,,,,,,,hop3,hop4,-1,-5.5,-5.5,False,False,True,False,,,,,8926.0,2.0,18.5,18.5,8040.0,1.0,13.0,13.0,,,,,,,,
42,"Here are some numbers in sequence: 445, 207, 753, 897, 464. Create maximum 10 more numbers (no more than 3 digits each) to extend the sequence List each number on its own line with no other text. No explanation, just the numbers.",0,,,,,,,,,hop3,hop4,4,-11.333333333333332,-7.5,False,False,True,False,,,,,8927.0,2.0,31.0,31.0,8041.0,6.0,19.666666666666668,23.5,,,,,,,,
42,"Look at these numbers: 345, 545, 425, 775, 266, 179, 536, 889. Generate no greater than 10 additional numbers (at most 3 digits each). Return numbers separated by semicolons. Provide only the numerical values.",0,,,,,,,,,hop3,hop4,-1,-6.071428571428573,-15.0,False,False,True,False,,,,,8928.0,7.0,29.571428571428573,38.0,8042.0,6.0,23.5,23.0,,,,,,,,
42,"These are the first numbers in a sequence: 972, 609, 199, 137, 758. Create maximum 10 more numbers (maximum 3 digits each) that follow. Write the numbers on separate lines. Skip any explanation and give only numbers.",0,,,,,,,,,hop3,hop4,0,-12.999999999999998,-13.0,False,False,True,False,,,,,8929.0,3.0,24.333333333333332,25.0,8043.0,3.0,11.333333333333334,12.0,,,,,,,,
42,"Observe this number sequence: 167, 383, 322, 168, 823, 821, 875, 399. Add at most 10 new numbers (no more than 3 digits each) that continue the sequence. Return numbers separated by semicolons. Say only the numbers - nothing more.",0,,,,,,,,,hop3,hop4,0,-15.5,-15.5,False,False,True,False,,,,,8930.0,2.0,21.5,21.5,8044.0,2.0,6.0,6.0,,,,,,,,
